,name,year,owners,mileage,litres,BHP,transmission,fuel,price,write_off_category,vehicle_type,seller_name,location
0,SKODA Fabia,2019 (69 reg),2 owners,"28,940 miles",1.0L,59BHP,Manual,Petrol,"£9,949",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
1,Vauxhall Astra,2007 (57 reg),Part service history,"119,000 miles",1.9L,118BHP,Automatic,Diesel,£995,N/A,Hatchback,Heritage Auto Factors - See all 22 cars,Dealer locationLuton
2,Vauxhall Tigra,2006 (06 reg),N/A,"131,000 miles",1.4L,89BHP,Manual,Petrol,£495,N/A,Convertible,Auto Atlas Limited - See all 18 cars,Dealer locationLeighton Buzzard
3,Hyundai i30,2011 (61 reg),N/A,"130,000 miles",1.4L,110PS,Manual,Petrol,£949,N/A,Hatchback,Stevenage Cars - See all 85 cars,Dealer locationStevenage
4,Toyota Yaris,2004 (54 reg),3 owners,"119,548 miles",1.3L,85BHP,Manual,Petrol,£795,Cat S,Hatchback,Sandy Cars - See all 44 cars,Dealer locationSandy
5,Vauxhall Corsa,2011 (61 reg),N/A,"94,000 miles",1.2L,85PS,Manual,Petrol,"£1,895",N/A,Hatchback,,N/A
6,BMW 1 Series,2010 (60 reg),N/A,"72,000 miles",2.0L,143PS,Manual,Petrol,"£1,850",N/A,Hatchback,A6 Motors Ltd - See all 152 cars,Dealer locationBedford
7,Audi A4,2010 (10 reg),3 owners,"79,000 miles",1.8L,120PS,Manual,Petrol,"£4,750",N/A,Saloon,CARS IN MK LTD - See all 19 cars,Dealer locationMilton Keynes
8,Saab 9-3,2006 (56 reg),4 owners,"85,000 miles",1.9L,150BHP,Automatic,Diesel,"£1,995",Cat S,Convertible,United Cars Limited - See all 51 cars,Dealer locationLuton
9,MINI Hatch,2005 (05 reg),N/A,"101,000 miles",1.6L,115PS,Manual,Petrol,"£1,195",N/A,Hatchback,Empire Cars - See all 70 cars,Dealer locationBedford
10,BMW 3 Series,2007 (07 reg),6 owners,"144,460 miles",2.0L,163PS,Manual,Diesel,"£1,200",N/A,Saloon,,N/A
11,Peugeot 308,2009 (09 reg),N/A,"79,000 miles",1.4L,95BHP,Manual,Petrol,"£1,195",N/A,Hatchback,ESP CARS BEDFORD - See all 24 cars,Dealer locationBedford
12,Peugeot 208,2020 (20 reg),N/A,N/A,N/A,N/A,N/A,N/A,"£10,100",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
14,Peugeot 308,2018 (68 reg),Full service history,"33,481 miles",1.5L,128BHP,Manual,Diesel,"£11,049",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
15,Citroen DS3,2012 (62 reg),3 owners,"70,259 miles",1.6L,120PS,Manual,Petrol,"£1,990",N/A,Hatchback,United Cars Limited - See all 51 cars,Dealer locationLuton
16,Fiat Doblo,2010 (60 reg),4 owners,"134,000 miles",1.6L,105BHP,Manual,Diesel,"£1,395",N/A,Estate,Enigma Car And Van Sales - See all 7 cars,Dealer locationMilton Keynes
17,Vauxhall Astra,2006 (06 reg),Part service history,"115,522 miles",1.4L,89BHP,Manual,Petrol,£995,N/A,Hatchback,D&D UK CARS LIMITED - See all 18 cars,Dealer locationLuton
18,Vauxhall Astra,2009 (09 reg),N/A,"73,000 miles",1.4L,89BHP,Manual,Petrol,"£1,895",N/A,Hatchback,Regis Car Sales Ltd - See all 27 cars,Dealer locationDunstable
19,Vauxhall Astra,2006 (56 reg),N/A,"122,000 miles",1.6L,103BHP,Manual,Petrol,"£1,390",N/A,Hatchback,Auto Globe Limited - See all 113 cars,Dealer locationMilton Keynes
20,MINI Hatch,2004 (54 reg),N/A,"78,000 miles",1.6L,90PS,Manual,Petrol,"£1,990",N/A,Hatchback,Prestigio Cars Ltd - See all 79 cars,Dealer locationBedford
21,Fiat Punto Evo,2011 (11 reg),2 owners,"97,000 miles",1.4L,137PS,Manual,Petrol,"£2,250",N/A,Hatchback,Power Car Sales Ltd - See all 12 cars,Dealer locationBedford
22,Mazda3,2010 (10 reg),N/A,"146,000 miles",1.6L,109PS,Manual,Diesel,"£1,190",N/A,Hatchback,Eden Motors - See all 56 cars,Dealer locationLuton
23,Vauxhall Astra,2004 (54 reg),Part service history,"98,000 miles",1.6L,103BHP,Automatic,Petrol,"£1,790",N/A,Hatchback,space motors - See all 24 cars,Dealer locationLuton
24,Ford Mondeo,2014 (14 reg),2 owners,"220,000 miles",1.6L,115PS,Manual,Diesel,£990,Cat S,Hatchback,Eden Motors - See all 56 cars,Dealer locationLuton
25,Vauxhall Corsa,2012 (12 reg),N/A,"99,000 miles",1.4L,100PS,Automatic,Petrol,"£3,995",N/A,Hatchback,ZAMIN MOTORS LTD - See all 34 cars,Dealer locationBedford
26,Vauxhall Grandland X,2018 (68 reg),Full service history,"75,854 miles",1.5L,129BHP,Manual,Diesel,"£11,049",N/A,SUV,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
27,KIA Proceed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
28,Vauxhall Astra,2019 (19 reg),1 owner,"72,926 miles",1.6L,108BHP,Manual,Diesel,"£8,249",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
29,Ford Fiesta,2003 (53 reg),2 owners,"168,526 miles",1.25L,74BHP,Manual,Petrol,£450,N/A,Hatchback,Heritage Auto Factors - See all 22 cars,Dealer locationLuton
30,Vauxhall Astra,2012 (12 reg),4 owners,"109,037 miles",1.7L,110PS,Manual,Diesel,"£1,495",N/A,Hatchback,HITCHIN MOTOR SALES LTD - See all 38 cars,Dealer locationHitchin
31,Vauxhall Astra,2008 (08 reg),1 owner,"78,780 miles",1.8L,140BHP,Manual,Petrol,"£2,495",N/A,Hatchback,Classic Automotive - See all 35 cars,Dealer locationMilton Keynes
32,Volkswagen Golf,2005 (55 reg),4 owners,"112,000 miles",1.9L,103BHP,Automatic,Diesel,"£1,990",N/A,Hatchback,CAR CITY (LUTON) LIMITED - See all 112 cars,Dealer locationLuton
33,KIA Soul,2012 (12 reg),2 owners,"71,000 miles",1.6L,128PS,Manual,Diesel,"£2,500",N/A,SUV,WFH Carsales - See all 8 cars,Dealer locationBedford
34,Peugeot 208,2013 (63 reg),N/A,"92,000 miles",1.0L,68PS,Manual,Petrol,"£3,000",N/A,Hatchback,Indus Motors Ltd - See all 42 cars,Dealer locationMilton Keynes
35,Peugeot 207,2006 (06 reg),5 owners,"80,200 miles",1.4L,90BHP,Manual,Petrol,"£1,250",N/A,Hatchback,EMQ Kars - See all 60 cars,Dealer locationLeighton Buzzard
36,Vauxhall Vectra,2006 (56 reg),4 owners,"153,225 miles",1.8L,138BHP,Manual,Petrol,"£1,250",N/A,Hatchback,Heritage Auto Factors - See all 22 cars,Dealer locationLuton
37,Volkswagen Golf,2008 (08 reg),N/A,"116,000 miles",1.6L,113BHP,Manual,Petrol,"£1,690",Cat C,Hatchback,FN CARZ - See all 19 cars,Dealer locationSandy
38,Volkswagen Golf,2011 (60 reg),Part service history,"166,242 miles",1.6L,90PS,Manual,Diesel,"£1,900",N/A,Hatchback,D&D UK CARS LIMITED - See all 18 cars,Dealer locationLuton
39,Jaguar X-Type,2008 (58 reg),N/A,"90,000 miles",2.2L,152BHP,Manual,Diesel,"£2,995",N/A,Saloon,ESP CARS BEDFORD - See all 24 cars,Dealer locationBedford
40,Vauxhall Astra,2019 (19 reg),1 owner,"72,926 miles",1.6L,108BHP,Manual,Diesel,"£8,249",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
41,Citroen C4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
42,Ford Fiesta,2015 (65 reg),1 owner,"25,712 miles",1.0L,124BHP,Manual,Petrol,"£8,949",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
43,Vauxhall Zafira,2007 (07 reg),N/A,"104,321 miles",1.8L,140PS,Manual,Petrol,£790,N/A,MPV,Eden Motors - See all 56 cars,Dealer locationLuton
44,Vauxhall Astra,2007 (57 reg),4 owners,"102,743 miles",1.9L,148BHP,Manual,Diesel,"£1,295",N/A,Hatchback,,N/A
45,Peugeot 206,2002 (52 reg),3 owners,"52,318 miles",1.4L,75BHP,Manual,Petrol,"£1,195",N/A,Hatchback,MK BEST CAR DEALS LTD - See all 22 cars,Dealer locationMilton Keynes
46,Volkswagen Golf,2005 (55 reg),17 owners,"80,000 miles",2.0L,198BHP,Manual,Petrol,"£2,889",N/A,Hatchback,Graveley Trade Sales - See all 4 cars,Dealer locationHitchin
47,Fiat Bravo,2010 (10 reg),4 owners,"108,323 miles",1.6L,120BHP,Manual,Diesel,"£1,395",Cat N,Hatchback,Q Motors - See all 17 cars,Dealer locationLuton
48,Ford Mondeo,2012 (62 reg),2 owners,"223,708 miles",2.0L,163PS,Manual,Diesel,"£1,695",N/A,Hatchback,Car Point Luton Ltd T/A Car Point Bedfordshire - See all 35 cars,Dealer locationBedford
49,Vauxhall Astra,2007 (57 reg),3 owners,"76,587 miles",1.4L,89BHP,Manual,Petrol,"£1,950",N/A,Hatchback,MK40 Autos Ltd - See all 22 cars,Dealer locationBedford
50,MINI Hatch,2006 (56 reg),N/A,"105,000 miles",1.6L,91PS,Manual,Petrol,"£1,250",N/A,Hatchback,Sandy Cars - See all 44 cars,Dealer locationSandy
51,Volkswagen Touareg,2007 (07 reg),N/A,"107,000 miles",2.5L,172BHP,Manual,Diesel,"£4,000",N/A,SUV,Praters - See all 135 cars,Dealer locationLeighton Buzzard
52,Audi A8,2004 (54 reg),9 owners,"131,677 miles",3.0L,229BHP,Automatic,Diesel,"£2,250",N/A,Saloon,MK40 Autos Ltd - See all 22 cars,Dealer locationBedford
53,Lexus IS 220d,2009 (09 reg),N/A,"84,500 miles",2.2L,175BHP,Manual,Diesel,"£2,495",N/A,Saloon,Waller Avenue Motors - See all 23 cars,Dealer locationLuton
54,Vauxhall Grandland X,2018 (68 reg),Full service history,"75,854 miles",1.5L,129BHP,Manual,Diesel,"£11,049",N/A,SUV,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
55,Nissan Qashqai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
56,SKODA Fabia,2019 (69 reg),2 owners,"28,940 miles",1.0L,59BHP,Manual,Petrol,"£9,949",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
57,Vauxhall Corsa,2011 (61 reg),N/A,"93,280 miles",1.2L,85PS,Manual,Petrol,"£2,495",N/A,Hatchback,Tenb Cars Limited - See all 29 cars,Dealer locationBedford
58,Citroen C4,2009 (09 reg),N/A,"86,251 miles",1.6L,120PS,Manual,Petrol,"£1,945",N/A,Hatchback,Pulloxhill Cars - See all 33 cars,Dealer locationBedford
59,BMW 1 Series,2009 (59 reg),N/A,"115,000 miles",2.0L,122PS,Manual,Petrol,"£1,490",N/A,Hatchback,Prestigio Cars Ltd - See all 79 cars,Dealer locationBedford
60,BMW 3 Series,2006 (55 reg),N/A,"183,650 miles",2.0L,163PS,Manual,Diesel,"£1,495",N/A,Saloon,ISD Motors Ltd - See all 29 cars,Dealer locationBedford
61,BMW 3 Series,2010 (59 reg),N/A,"204,813 miles",2.0L,177PS,Manual,Diesel,£900,N/A,Saloon,Smart Choice Autos Limited - See all 41 cars,Dealer locationLuton
62,Peugeot 308,2011 (11 reg),N/A,"83,590 miles",1.6L,120BHP,Manual,Petrol,"£1,995",N/A,Hatchback,Tenb Cars Limited - See all 29 cars,Dealer locationBedford
63,Lexus IS 220d,2007 (57 reg),3 owners,"179,365 miles",2.2L,175BHP,Manual,Diesel,£999,N/A,Saloon,CARS HUB (UK) LTD - See all 9 cars,Dealer locationSandy
64,Peugeot 207,2010 (10 reg),2 owners,"27,300 miles",1.4L,68BHP,Manual,Diesel,"£2,990",N/A,Hatchback,Zeus Cars Ltd - See all 49 cars,Dealer locationBedford
65,Volkswagen Golf,2003 (03 reg),N/A,"125,000 miles",2.0L,115BHP,Manual,Petrol,£999,N/A,Hatchback,Auto Atlas Limited - See all 18 cars,Dealer locationLeighton Buzzard
66,Renault Clio,2007 (07 reg),N/A,"85,150 miles",1.4L,98BHP,Manual,Petrol,"£1,500",N/A,Hatchback,Primex Trading - See all 57 cars,Dealer locationBedford
67,Lexus IS 220d,2009 (09 reg),N/A,"84,500 miles",2.2L,175BHP,Manual,Diesel,"£2,495",N/A,Saloon,Waller Avenue Motors - See all 23 cars,Dealer locationLuton
68,Honda Civic,2016 (66 reg),Full service history,"35,894 miles",1.6L,118BHP,Manual,Diesel,"£10,999",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
69,SKODA Octavia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
70,Audi A4,2015 (15 reg),Full service history,"41,045 miles",2.0L,174BHP,Automatic,Diesel,"£12,849",N/A,Saloon,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
71,Volkswagen Golf,2008 (58 reg),6 owners,"146,000 miles",1.9L,103BHP,Manual,Diesel,"£1,295",N/A,Hatchback,Roadgroup - See all 3 cars,Dealer locationMilton Keynes
72,Peugeot 308 SW,2015 (15 reg),2 owners,"116,000 miles",1.6L,120PS,Manual,Diesel,"£2,990",Cat S,Estate,FN CARZ - See all 19 cars,Dealer locationSandy
73,Fiat Grande Punto,2008 (58 reg),2 owners,"99,561 miles",1.4L,78PS,Manual,Petrol,"£1,500",N/A,Hatchback,D&D UK CARS LIMITED - See all 18 cars,Dealer locationLuton
74,Toyota IQ,2010 (10 reg),Full service history,"50,000 miles",1.0L,68BHP,Manual,Petrol,"£4,199",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
75,Fiat Grande Punto,2007 (07 reg),3 owners,"97,300 miles",1.4L,77BHP,Manual,Petrol,"£1,250",N/A,Hatchback,EMQ Kars - See all 59 cars,Dealer locationLeighton Buzzard
76,Renault Wind,2011 (11 reg),N/A,"102,738 miles",1.2L,100PS,Manual,Petrol,"£2,490",N/A,Convertible,Kiln Farm Motors - See all 65 cars,Dealer locationLuton
77,Fiat 500,2009 (59 reg),Full service history,"47,142 miles",1.2L,70PS,Manual,Petrol,"£2,500",N/A,Hatchback,Tenb Cars Limited - See all 29 cars,Dealer locationBedford
78,KIA Venga,2012 (12 reg),4 owners,"116,900 miles",1.4L,90PS,Manual,Diesel,"£1,995",N/A,MPV,Supreme Cars - See all 21 cars,Dealer locationLuton
79,Renault Clio,2007 (07 reg),Part service history,"98,250 miles",1.6L,111BHP,Manual,Petrol,"£1,799",N/A,Hatchback,Shahz Cars - See all 38 cars,Dealer locationLeighton Buzzard
80,Vauxhall Tigra,2009 (09 reg),2 owners,"78,189 miles",1.4L,89BHP,Manual,Petrol,£999,N/A,Convertible,EURO MOTORZ LIMITED - See all 62 cars,Dealer locationBedford
81,Peugeot Bipper Tepee,2011 (11 reg),1 owner,"85,000 miles",1.3L,75PS,Manual,Diesel,"£3,490",N/A,MPV,ESP CARS BEDFORD - See all 24 cars,Dealer locationBedford
82,MINI Countryman,2015 (15 reg),Full service history,"59,142 miles",2.0L,141BHP,Automatic,Diesel,"£10,149",N/A,SUV,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
83,Volkswagen Passat,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
84,Peugeot 308,2018 (68 reg),Full service history,"33,481 miles",1.5L,128BHP,Manual,Diesel,"£11,049",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
85,Ford Focus,2009 (09 reg),3 owners,"115,000 miles",1.6L,99BHP,Manual,Petrol,"£1,495",N/A,Hatchback,Heritage Auto Factors - See all 23 cars,Dealer locationLuton
86,Peugeot 208,2013 (63 reg),3 owners,"69,000 miles",1.0L,68PS,Manual,Petrol,"£1,799",N/A,Hatchback,,N/A
87,Fiat Panda,2009 (09 reg),3 owners,"104,000 miles",1.1L,54BHP,Manual,Petrol,£995,N/A,Hatchback,Stevenage Cars - See all 85 cars,Dealer locationStevenage
88,Citroen C4,2009 (58 reg),3 owners,"110,711 miles",1.6L,92PS,Manual,Diesel,£950,N/A,Hatchback,Heath Cars Ltd - See all 21 cars,Dealer locationHitchin
89,Toyota Yaris,2007 (07 reg),4 owners,"100,000 miles",1.3L,85BHP,Manual,Petrol,"£1,345",N/A,Hatchback,Car Avenue - See all 5 cars,Dealer locationLuton
90,Peugeot 307,2004 (53 reg),No service history,"95,000 miles",1.6L,110BHP,Manual,Petrol,£999,N/A,Hatchback,Alpha Motor Group - See all 28 cars,Dealer locationBedford
91,MINI Hatch,2007 (07 reg),N/A,"104,000 miles",1.6L,120PS,Manual,Petrol,"£2,500",N/A,Hatchback,Sandy Cars - See all 44 cars,Dealer locationSandy
92,SEAT Ibiza,2011 (60 reg),N/A,"60,000 miles",1.2L,70PS,Manual,Petrol,"£1,750",Cat C,Hatchback,Affordable Car Centre Ltd - See all 175 cars,Dealer locationBedford
93,Vauxhall Corsa,2012 (12 reg),N/A,"99,000 miles",1.4L,100PS,Automatic,Petrol,"£3,995",N/A,Hatchback,ZAMIN MOTORS LTD - See all 34 cars,Dealer locationBedford
94,Vauxhall Astra,2007 (07 reg),N/A,"90,880 miles",1.8L,138BHP,Automatic,Petrol,"£2,495",N/A,Hatchback,Tenb Cars Limited - See all 29 cars,Dealer locationBedford
95,Peugeot Bipper Tepee,2011 (11 reg),1 owner,"85,000 miles",1.3L,75PS,Manual,Diesel,"£3,490",N/A,MPV,ESP CARS BEDFORD - See all 24 cars,Dealer locationBedford
96,SKODA Fabia,2019 (69 reg),2 owners,"28,940 miles",1.0L,59BHP,Manual,Petrol,"£9,949",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
97,Volkswagen Golf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
98,Audi A4,2015 (15 reg),Full service history,"41,045 miles",2.0L,174BHP,Automatic,Diesel,"£12,849",N/A,Saloon,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
99,Vauxhall Astra,2007 (07 reg),3 owners,"111,000 miles",1.6L,113BHP,Manual,Petrol,"£1,795",N/A,Hatchback,Taylors Hill Motors - See all 48 cars,Dealer locationHitchin
100,BMW 3 Series,2008 (57 reg),3 owners,"151,000 miles",2.0L,143BHP,Automatic,Petrol,"£1,994",N/A,Saloon,Khan Automotive Ltd - See all 38 cars,Dealer locationLuton
101,Vauxhall Corsa,2013 (13 reg),3 owners,"92,000 miles",1.0L,65PS,Manual,Petrol,"£2,000",N/A,Hatchback,Khan Automotive Ltd - See all 38 cars,Dealer locationLuton
102,SKODA Fabia,2006 (56 reg),9 owners,"92,000 miles",1.2L,64BHP,Manual,Petrol,"£1,699",N/A,Hatchback,Indus Motors Ltd - See all 42 cars,Dealer locationMilton Keynes
103,Renault Clio,2009 (59 reg),Full service history,"83,750 miles",1.6L,127BHP,Manual,Petrol,"£3,099",N/A,Hatchback,Shahz Cars - See all 39 cars,Dealer locationLeighton Buzzard
104,Honda Civic,2007 (07 reg),Full service history,"96,850 miles",1.8L,138BHP,Manual,Petrol,"£2,285",N/A,Hatchback,Primex Trading - See all 57 cars,Dealer locationBedford
105,Renault Clio,2004 (04 reg),4 owners,"131,000 miles",1.4L,98BHP,Automatic,Petrol,"£1,350",N/A,Hatchback,Heritage Auto Factors - See all 23 cars,Dealer locationLuton
106,Ford Fiesta,2004 (54 reg),Full service history,"63,350 miles",1.4L,78BHP,Manual,Petrol,"£1,649",N/A,Hatchback,Shahz Cars - See all 39 cars,Dealer locationLeighton Buzzard
107,Renault Clio,2006 (06 reg),Full service history,"86,000 miles",1.6L,111BHP,Automatic,Petrol,"£2,490",N/A,Hatchback,space motors - See all 24 cars,Dealer locationLuton
108,Vauxhall Astra,2011 (11 reg),2 owners,"103,940 miles",1.4L,100PS,Manual,Petrol,"£2,499",N/A,Hatchback,EURO MOTORZ LIMITED - See all 62 cars,Dealer locationBedford
109,Vauxhall Corsa,2012 (12 reg),N/A,"99,000 miles",1.4L,100PS,Automatic,Petrol,"£3,995",N/A,Hatchback,ZAMIN MOTORS LTD - See all 34 cars,Dealer locationBedford
110,Audi A4,2015 (15 reg),Full service history,"41,045 miles",2.0L,174BHP,Automatic,Diesel,"£12,849",N/A,Saloon,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
111,SKODA Karoq,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
112,Audi A4,2015 (15 reg),Full service history,"41,045 miles",2.0L,174BHP,Automatic,Diesel,"£12,849",N/A,Saloon,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
113,Renault Clio,2008 (08 reg),2 owners,"44,612 miles",1.2L,100BHP,Manual,Petrol,"£2,499",N/A,Hatchback,Rise Motors Limited - See all 28 cars,Dealer locationBedford
114,Citroen DS5,2013 (63 reg),N/A,"148,250 miles",2.0L,160PS,Manual,Diesel,"£3,495",N/A,Hatchback,ISD Motors Ltd - See all 29 cars,Dealer locationBedford
115,Vauxhall Zafira,2010 (60 reg),5 owners,"124,000 miles",1.9L,152PS,Manual,Diesel,"£1,500",N/A,MPV,Graveley Trade Sales - See all 4 cars,Dealer locationHitchin
116,Ford Fiesta,2010 (10 reg),N/A,"143,000 miles",1.25L,81BHP,Manual,Petrol,"£2,000",N/A,Hatchback,Affordable Car Centre Ltd - See all 175 cars,Dealer locationBedford
117,Honda Civic,2007 (56 reg),N/A,"125,500 miles",1.4L,82BHP,Manual,Petrol,"£1,790",N/A,Hatchback,Eden Motors - See all 56 cars,Dealer locationLuton
118,Honda Jazz,2009 (59 reg),2 owners,"108,507 miles",1.2L,90PS,Manual,Petrol,"£1,990",N/A,Hatchback,TEMPESFORD CARS LIMITED - See all 11 cars,Dealer locationSandy
119,Volkswagen CC,2014 (14 reg),N/A,"182,680 miles",2.0L,140PS,Automatic,Diesel,"£3,495",N/A,Saloon,Tenb Cars Limited - See all 29 cars,Dealer locationBedford
120,Nissan Qashqai,2009 (58 reg),5 owners,"106,871 miles",2.0L,139BHP,Manual,Petrol,"£1,995",N/A,Hatchback,Beadlow Motors - See all 142 cars,Dealer locationShefford
121,Vauxhall Insignia,2011 (61 reg),1 owner,"87,000 miles",1.8L,140PS,Manual,Petrol,"£2,250",N/A,Hatchback,V8 AUTOZ,Dealer locationDunstable
122,Ford KA,2010 (59 reg),4 owners,"97,000 miles",1.2L,69PS,Manual,Petrol,"£1,795",N/A,Hatchback,Car Avenue - See all 5 cars,Dealer locationLuton
123,Citroen C3,2010 (60 reg),N/A,"42,267 miles",1.4L,74BHP,Manual,Petrol,"£2,494",N/A,Hatchback,Wiz Motors Limited - See all 80 cars,Dealer locationLuton
124,Audi A4,2015 (15 reg),Full service history,"41,045 miles",2.0L,174BHP,Automatic,Diesel,"£12,849",N/A,Saloon,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
125,SKODA Enyaq,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
126,Vauxhall Astra,2019 (19 reg),1 owner,"72,926 miles",1.6L,108BHP,Manual,Diesel,"£8,249",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
127,Daewoo Matiz,2004 (54 reg),No service history,"89,000 miles",1.0L,63BHP,Manual,Petrol,"£1,099",N/A,Hatchback,Shahz Cars - See all 39 cars,Dealer locationLeighton Buzzard
128,Jaguar XF,2011 (61 reg),2 owners,"120,865 miles",3.0L,240PS,Automatic,Diesel,"£3,850",N/A,Saloon,MK40 Autos Ltd - See all 22 cars,Dealer locationBedford
129,Fiat Punto,2004 (04 reg),N/A,"56,500 miles",1.2L,60BHP,Manual,Petrol,"£1,450",N/A,Hatchback,Heritage Auto Factors - See all 23 cars,Dealer locationLuton
130,KIA RIO,2013 (13 reg),4 owners,"131,600 miles",1.4L,90PS,Manual,Diesel,"£2,495",N/A,Hatchback,Supreme Cars - See all 21 cars,Dealer locationLuton
131,Ford Focus,2001 (Y reg),2 owners,"132,000 miles",2.0L,128BHP,Manual,Petrol,£995,N/A,Hatchback,Bluebells - See all 21 cars,Dealer locationBedford
132,Vauxhall Meriva,2010 (10 reg),4 owners,"89,855 miles",1.4L,100PS,Manual,Petrol,"£2,490",N/A,MPV,Alpha Motor Group - See all 28 cars,Dealer locationBedford
133,Hyundai i30,2010 (10 reg),N/A,"100,763 miles",1.6L,115PS,Automatic,Diesel,"£2,495",N/A,Hatchback,Supreme Cars - See all 21 cars,Dealer locationLuton
134,SKODA Octavia,2007 (07 reg),N/A,"171,658 miles",2.0L,140PS,Automatic,Diesel,£889,N/A,Estate,Alfa Autos Ltd - See all 51 cars,Dealer locationBedford
135,Vauxhall Insignia,2012 (62 reg),4 owners,"88,243 miles",1.8L,140PS,Manual,Petrol,"£3,295",N/A,Hatchback,Personal Automotive - See all 15 cars,Dealer locationBedford
136,BMW 3 Series,2007 (07 reg),Full service history,"147,000 miles",2.0L,177PS,Automatic,Diesel,"£2,780",N/A,Coupe,Gemen Motors - See all 35 cars,Dealer locationLuton
137,Citroen C3,2010 (60 reg),N/A,"42,267 miles",1.4L,74BHP,Manual,Petrol,"£2,494",N/A,Hatchback,Wiz Motors Limited - See all 80 cars,Dealer locationLuton
138,SKODA Fabia,2019 (69 reg),2 owners,"28,940 miles",1.0L,59BHP,Manual,Petrol,"£9,949",N/A,Hatchback,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
139,Volkswagen Tiguan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
140,Vauxhall Grandland X,2018 (68 reg),Full service history,"75,854 miles",1.5L,129BHP,Manual,Diesel,"£11,049",N/A,SUV,Hilton Car Supermarket Milton Keynes - See all 312 cars,Dealer locationMilton Keynes
141,Vauxhall Astra,2008 (08 reg),Part service history,"102,574 miles",1.4L,89BHP,Manual,Petrol,"£1,500",N/A,Hatchback,D&D UK CARS LIMITED - See all 18 cars,Dealer locationLuton
142,Renault Clio,2006 (06 reg),2 owners,"66,290 miles",1.4L,98BHP,Manual,Petrol,"£1,999",N/A,Hatchback,Star Car Sales - See all 40 cars,Dealer locationBedford
143,Ford KA,2008 (57 reg),3 owners,"24,000 miles",1.3L,69BHP,Manual,Petrol,"£1,090",N/A,Hatchback,SG AUTOMOTIVE - See all 44 cars,Dealer locationSandy
144,Toyota Alphard,2004 (54 reg),N/A,"127,000 miles",2.5L,Automatic,Petrol Hybrid,N/A,"£4,450",N/A,MPV,Budget Cars Bedford - See all 15 cars,Dealer locationBedford
145,Citroen C5,2009 (09 reg),3 owners,"97,000 miles",2.0L,140PS,Manual,Diesel,"£1,891",N/A,Saloon,Quality Cars Ltd - See all 46 cars,Dealer locationBromham
146,Nissan Note,2006 (06 reg),N/A,"84,000 miles",1.6L,109BHP,Manual,Petrol,"£1,499",N/A,Hatchback,ZAMIN MOTORS LTD - See all 34 cars,Dealer locationBedford
