,name,year,owners,mileage,litres,BHP,transmission,fuel,price,write_off_category,vehicle_type,seller_name,location
0,Nissan Qashqai,2019 (19 reg),1 owner,"27,067 miles",1.3L,140PS,Manual,Petrol,"£17,995",N/A,SUV,Western Nissan Edinburgh - See all 91 cars,Dealer locationNewbridge
1,BMW 3 Series,2009 (09 reg),N/A,"138,000 miles",2.0L,143PS,Automatic,Diesel,"£2,000",N/A,Saloon,Elite Cars (Scotland) Ltd - See all 17 cars,Dealer locationWishaw
2,Jaguar X-Type,2006 (06 reg),N/A,"98,000 miles",2.0L,130BHP,Manual,Diesel,£500,N/A,Saloon,North East Part Exchange Centre - See all 44 cars,Dealer locationGateshead
3,Vauxhall Antara,2012 (62 reg),2 owners,"88,000 miles",2.2L,163PS,Manual,Diesel,£750,N/A,SUV,,N/A
4,Ford Mondeo,2007 (57 reg),4 owners,"93,000 miles",2.0L,138BHP,Manual,Diesel,"£1,895",N/A,Hatchback,Money Talks Cars - See all 12 cars,Dealer locationGlasgow
5,Vauxhall Zafira,2005 (55 reg),N/A,"108,000 miles",1.6L,99BHP,Manual,Petrol,£600,N/A,MPV,Drumgray Vehicles - See all 30 cars,Dealer locationAirdrie
6,Renault ZOE,2015 (15 reg),N/A,"45,000 miles",89PS,Automatic,Electric,N/A,"£2,495",N/A,Hatchback,Kennedy Cars - See all 19 cars,Dealer locationGlasgow
7,MINI Hatch,2009,5 owners,"129,000 miles",1.4L,75PS,Manual,Petrol,£650,Cat N,Hatchback,J26 Car Sales - See all 21 cars,Dealer locationBallymena
8,Peugeot 207,2009 (09 reg),9 owners,"66,000 miles",1.4L,75BHP,Manual,Petrol,"£1,695",N/A,Hatchback,Money Talks Cars - See all 12 cars,Dealer locationGlasgow
9,Ford Focus,2009 (09 reg),7 owners,"141,000 miles",1.6L,108BHP,Manual,Diesel,£595,N/A,Hatchback,Sm Car Sales - See all 51 cars,Dealer locationMorecambe
10,Ford Scorpio,1996 (P reg),N/A,"58,055 miles",2.9L,Automatic,Petrol,Part service history,"£1,495",N/A,Saloon,Lanarkshire Car Sales Ltd - See all 71 cars,Dealer locationMotherwell
11,Nissan Juke,2015 (15 reg),N/A,"40,823 miles",1.5L,110PS,Manual,Diesel,"£6,495",N/A,SUV,Struans Mazda Perth - See all 52 cars,Dealer locationPerth
12,Nissan Qashqai,2022 (22 reg),N/A,"17,432 miles",1.3L,140PS,Manual,Petrol Hybrid,"£20,995",N/A,SUV,Macklin Motors Nissan Glasgow Central - See all 33 cars,Dealer locationGlasgow
13,Vauxhall Corsa,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
14,Vauxhall Corsa,2019 (69 reg),2 owners,"30,108 miles",1.2L,100PS,Manual,Petrol,"£12,500",N/A,Hatchback,Peter Vardy CARZ / Prestige & Performance / ORA Motherwell - See all 243 cars,Dealer locationMotherwell
15,Subaru Impreza,2003 (53 reg),N/A,"137,000 miles",2.0L,221BHP,Manual,Petrol,"£1,000",N/A,Hatchback,,N/A
16,Vauxhall Corsa,2006 (06 reg),4 owners,"75,000 miles",1.2L,79BHP,Manual,Petrol,£500,N/A,Hatchback,Tamworth Road Cars - See all 12 cars,Dealer locationNottingham
17,Ford B-Max,2012 (62 reg),2 owners,"111,467 miles",1.0L,100PS,Manual,Petrol,"£1,000",N/A,MPV,Motor Plug - See all 28 cars,Dealer locationStockton On Tees
18,Peugeot 308,2012 (62 reg),2 owners,"32,000 miles",1.6L,120PS,Manual,Petrol,"£2,995",N/A,Hatchback,Money Talks Cars - See all 12 cars,Dealer locationGlasgow
19,Ford Fiesta,2011 (11 reg),2 owners,"68,000 miles",1.4L,69BHP,Manual,Diesel,"£2,400",N/A,Hatchback,,N/A
20,Mazda2,2009 (59 reg),3 owners,"135,347 miles",1.4L,68PS,Manual,Diesel,"£1,650",N/A,Hatchback,CAR VILLAGE HQ - See all 33 cars,Dealer locationMotherwell
21,Vauxhall Astra,2004 (04 reg),N/A,"99,000 miles",2.0L,196BHP,Manual,Petrol,"£4,995",N/A,Hatchback,Billy Scott Cars Limited - See all 16 cars,Dealer locationClydebank
22,Vauxhall Corsa,2013 (63 reg),N/A,"62,000 miles",1.2L,83BHP,Manual,Petrol,"£4,695",N/A,Hatchback,Bank Motors - See all 49 cars,Dealer locationGlasgow
23,Mitsubishi ASX,2011 (61 reg),6 owners,"107,000 miles",1.8L,147PS,Manual,Diesel,"£3,694",N/A,SUV,Autoclick - See all 115 cars,Dealer locationWakefield
24,Citroen C5,2011 (11 reg),4 owners,"109,450 miles",1.6L,110PS,Manual,Diesel,"£2,495",N/A,Estate,First Choice Cars - See all 54 cars,Dealer locationGlasgow
25,Ford B-Max,2012 (62 reg),2 owners,"111,467 miles",1.0L,100PS,Manual,Petrol,"£1,000",N/A,MPV,Motor Plug - See all 28 cars,Dealer locationStockton On Tees
26,Vauxhall Corsa,2019 (69 reg),2 owners,"30,108 miles",1.2L,100PS,Manual,Petrol,"£12,500",N/A,Hatchback,Peter Vardy CARZ / Prestige & Performance / ORA Motherwell - See all 243 cars,Dealer locationMotherwell
27,SEAT Arona,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
28,Vauxhall Corsa,2020 (69 reg),2 owners,"31,000 miles",1.2L,100PS,Manual,Petrol,"£12,500",N/A,Hatchback,Peter Vardy CARZ / Prestige & Performance / ORA Motherwell - See all 243 cars,Dealer locationMotherwell
29,Vauxhall Corsa,2008 (08 reg),1 owner,"77,000 miles",1.2L,79BHP,Manual,Petrol,"£1,995",N/A,Hatchback,Drivehub Ltd - See all 20 cars,Dealer locationRochdale
30,Honda Accord,2010 (10 reg),N/A,"319,000 miles",2.0L,156PS,Manual,Petrol,£995,Cat S,Saloon,Clifby Motor Centre - See all 24 cars,Dealer locationHalifax
31,BMW Z4,2008 (57 reg),9 owners,"92,217 miles",2.5L,177PS,Manual,Petrol,"£3,995",N/A,Convertible,First Choice Cars - See all 54 cars,Dealer locationGlasgow
32,Renault Wind,2011 (11 reg),Part service history,"58,741 miles",1.2L,100PS,Manual,Petrol,"£1,995",Cat D,Convertible,First Choice Car Sales - See all 22 cars,Dealer locationLiverpool
33,Dacia Sandero Stepway,2014 (14 reg),N/A,"127,000 miles",0.9L,90BHP,Manual,Petrol,"£1,150",N/A,Hatchback,Autopark UK - See all 168 cars,Dealer locationMeadowfield
34,Vauxhall Corsa,2014 (14 reg),4 owners,"45,509 miles",1.2L,85PS,Manual,Petrol,"£3,499",N/A,Hatchback,,N/A
35,Vauxhall Corsa,2010 (10 reg),N/A,"83,000 miles",1.7L,128BHP,Manual,Diesel,"£2,799",N/A,Hatchback,DTM Cars Ltd - See all 32 cars,Dealer locationNewcastle Upon Tyne
36,Honda Civic,2007 (56 reg),N/A,"98,000 miles",1.8L,138BHP,Manual,Petrol,"£1,500",N/A,Hatchback,Drumgray Vehicles - See all 30 cars,Dealer locationAirdrie
37,Vauxhall Corsa,2008 (58 reg),N/A,"77,629 miles",1.2L,79BHP,Manual,Petrol,"£2,295",N/A,Hatchback,CAR VILLAGE HQ - See all 33 cars,Dealer locationMotherwell
38,Mercedes-Benz B Class,2007 (07 reg),2 owners,"92,000 miles",2.0L,139BHP,Automatic,Diesel,"£1,200",N/A,MPV,North East Part Exchange Centre - See all 45 cars,Dealer locationGateshead
39,SEAT Arona,2019 (68 reg),1 owner,"9,152 miles",1.0L,95PS,Manual,Petrol,"£13,000",N/A,SUV,Peter Vardy CARZ / Prestige & Performance / ORA Motherwell - See all 243 cars,Dealer locationMotherwell
40,Vauxhall Corsa,2020 (69 reg),2 owners,"31,000 miles",1.2L,100PS,Manual,Petrol,"£12,500",N/A,Hatchback,Peter Vardy CARZ / Prestige & Performance / ORA Motherwell - See all 243 cars,Dealer locationMotherwell
41,Volkswagen T-Cross,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
42,Vauxhall Corsa,2020 (69 reg),2 owners,"31,000 miles",1.2L,100PS,Manual,Petrol,"£12,500",N/A,Hatchback,Peter Vardy CARZ / Prestige & Performance / ORA Motherwell - See all 243 cars,Dealer locationMotherwell
43,Hyundai ix35,2010 (60 reg),Full service history,"137,788 miles",2.0L,136PS,Manual,Diesel,"£3,000",N/A,SUV,TaskScot Performance - See all 6 cars,Dealer locationLivingston
44,Vauxhall Astra,2014 (14 reg),Full service history,"78,000 miles",1.6L,136PS,Manual,Diesel,"£4,795",N/A,Hatchback,Drumgray Vehicles - See all 30 cars,Dealer locationAirdrie
45,Peugeot 208,2014 (14 reg),4 owners,"59,200 miles",1.0L,68PS,Manual,Petrol,"£4,188",N/A,Hatchback,Glenfield Car Sales - See all 96 cars,Dealer locationKilmarnock
46,MINI Convertible,2011 (11 reg),3 owners,"80,479 miles",1.6L,184PS,Manual,Petrol,"£4,450",N/A,Convertible,GREEN ELM AUTOS LTD - See all 6 cars,Dealer locationGlasgow
47,MINI Hatch,2006 (06 reg),N/A,"107,390 miles",1.6L,118PS,Manual,Petrol,£500,N/A,Hatchback,J.A Motors Ltd - See all 42 cars,Dealer locationKeighley
48,Subaru Impreza,2006 (56 reg),N/A,"65,000 miles",2.0L,158BHP,Manual,Petrol,"£4,995",N/A,Saloon,Wyke Motors - See all 23 cars,Dealer locationBradford
49,Ford Fiesta,2008 (58 reg),2 owners,"62,345 miles",1.4L,79BHP,Manual,Petrol,"£2,499",N/A,Hatchback,Renfrew Car Sales Co Ltd - See all 18 cars,Dealer locationRenfrew
50,Hyundai i20,2009 (09 reg),N/A,"87,724 miles",1.4L,100PS,Manual,Petrol,"£2,000",N/A,Hatchback,TMC HUDDERSFIELD - See all 19 cars,Dealer locationHuddersfield
51,Mazda3,2016 (16 reg),3 owners,"99,500 miles",2.2L,150PS,Manual,Diesel,"£2,495",Cat C,Hatchback,PCS Piccadilly Car Sales LTD - See all 47 cars,Dealer locationWakefield
52,Hyundai Atoz,1999 (V reg),N/A,"100,000 miles",1.0L,55BHP,Manual,Petrol,£300,N/A,Hatchback,Castle Motors - See all 19 cars,Dealer locationLeeds
53,Nissan Juke,2015 (15 reg),N/A,"40,823 miles",1.5L,110PS,Manual,Diesel,"£6,495",N/A,SUV,Struans Mazda Perth - See all 52 cars,Dealer locationPerth
54,Vauxhall Corsa,2019 (69 reg),2 owners,"30,108 miles",1.2L,100PS,Manual,Petrol,"£12,500",N/A,Hatchback,Peter Vardy CARZ / Prestige & Performance / ORA Motherwell - See all 243 cars,Dealer locationMotherwell
55,Vauxhall Astra,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
56,Nissan Qashqai,2022 (22 reg),N/A,"17,432 miles",1.3L,140PS,Manual,Petrol Hybrid,"£20,995",N/A,SUV,Macklin Motors Nissan Glasgow Central - See all 33 cars,Dealer locationGlasgow
57,Hyundai i10,2013 (63 reg),N/A,"86,000 miles",1.2L,85BHP,Manual,Petrol,"£1,550",N/A,Hatchback,Autopark UK - See all 168 cars,Dealer locationMeadowfield
58,Vauxhall Astra,2007 (57 reg),N/A,"53,000 miles",1.6L,113BHP,Manual,Petrol,"£1,790",N/A,Hatchback,JMC CARS - See all 10 cars,Dealer locationGlasgow
59,Ford Fiesta,2011 (61 reg),N/A,"81,450 miles",1.25L,59BHP,Manual,Petrol,"£3,995",N/A,Hatchback,Irvine Car Centre - See all 22 cars,Dealer locationIrvine
60,Ford C-Max,2011 (61 reg),3 owners,"138,365 miles",1.6L,115PS,Manual,Diesel,"£2,450",N/A,MPV,Motoroo - See all 58 cars,Dealer locationRomford
61,Vauxhall Corsa,2017 (17 reg),1 owner,"72,482 miles",1.3L,95PS,Manual,Diesel,"£2,495",N/A,Hatchback,,N/A
62,Nissan Qashqai,2013 (13 reg),N/A,"115,000 miles",1.5L,110PS,Manual,Diesel,"£3,000",N/A,SUV,Drumgray Vehicles - See all 30 cars,Dealer locationAirdrie
63,SEAT Ibiza,2013 (13 reg),N/A,"58,000 miles",1.4L,85PS,Manual,Petrol,"£3,290",Cat S,Hatchback,Reliable Automotive Ltd - See all 16 cars,Dealer locationDumfries
64,KIA RIO,2010 (10 reg),2 owners,"64,600 miles",1.4L,95BHP,Manual,Petrol,"£2,100",N/A,Hatchback,,N/A
65,Nissan Juke,2013 (13 reg),N/A,"129,554 miles",1.5L,110BHP,Manual,Diesel,"£2,950",N/A,SUV,Martin Lee Sports and Prestige - See all 21 cars,Dealer locationChesterfield
66,Vauxhall Astra,2011 (11 reg),5 owners,"77,000 miles",1.4L,140PS,Manual,Petrol,"£3,500",N/A,Estate,Money Talks Cars - See all 12 cars,Dealer locationGlasgow
67,Nissan Juke,2015 (15 reg),N/A,"40,823 miles",1.5L,110PS,Manual,Diesel,"£6,495",N/A,SUV,Struans Mazda Perth - See all 52 cars,Dealer locationPerth
68,Nissan Qashqai,2022 (22 reg),N/A,"17,432 miles",1.3L,140PS,Manual,Petrol Hybrid,"£20,995",N/A,SUV,Macklin Motors Nissan Glasgow Central - See all 33 cars,Dealer locationGlasgow
69,SKODA Octavia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
70,Vauxhall Corsa,2019 (69 reg),2 owners,"30,108 miles",1.2L,100PS,Manual,Petrol,"£12,500",N/A,Hatchback,Peter Vardy CARZ / Prestige & Performance / ORA Motherwell - See all 243 cars,Dealer locationMotherwell
71,Peugeot 306,2000 (V reg),4 owners,"46,000 miles",2.0L,137BHP,Automatic,Petrol,"£1,995",N/A,Convertible,Money Talks Cars - See all 12 cars,Dealer locationGlasgow
72,Vauxhall Vectra,2008 (08 reg),8 owners,"115,000 miles",1.8L,138BHP,Manual,Petrol,"£1,495",N/A,Estate,,N/A
73,SEAT Ibiza,2014 (63 reg),3 owners,"67,585 miles",1.2L,104BHP,Manual,Petrol,"£5,895",N/A,Hatchback,Edinburgh Autos Ltd - See all 6 cars,Dealer locationEdinburgh
74,Mercedes-Benz C Class,2004 (54 reg),No service history,"205,008 miles",2.1L,122BHP,Manual,Diesel,£799,N/A,Estate,The One Stop Motor Shop - See all 21 cars,Dealer locationBlackburn
75,KIA RIO,2011 (11 reg),3 owners,"66,000 miles",1.4L,95BHP,Manual,Petrol,"£2,500",N/A,Hatchback,NSC - See all 28 cars,Dealer locationAirdrie
76,Peugeot 207,2010 (60 reg),N/A,"77,000 miles",1.4L,75PS,Manual,Petrol,"£2,490",N/A,Hatchback,JMC CARS - See all 10 cars,Dealer locationGlasgow
77,Volkswagen Golf,2007 (07 reg),N/A,"123,000 miles",1.9L,103BHP,Manual,Diesel,£850,N/A,Hatchback,Pavilion Motors - See all 174 cars,Dealer locationOldham
78,Renault Clio,2006 (56 reg),5 owners,"115,000 miles",1.5L,86BHP,Manual,Diesel,£995,N/A,Hatchback,Budget Car Sales - See all 5 cars,Dealer locationBradford
79,Jeep Patriot,2008 (08 reg),4 owners,"153,726 miles",2.0L,138BHP,Manual,Diesel,"£1,450",N/A,SUV,Neon Motor Company Ltd - See all 37 cars,Dealer locationBradford
80,Volkswagen Golf,2007 (07 reg),4 owners,"133,203 miles",1.4L,79BHP,Manual,Petrol,£775,N/A,Hatchback,,N/A
81,Ssangyong Turismo,2016 (66 reg),2 owners,"58,751 miles",2.2L,178PS,Manual,Diesel,"£9,950",N/A,MPV,Peter Vardy CARZ / Prestige & Performance / ORA Motherwell - See all 243 cars,Dealer locationMotherwell
82,Vauxhall Corsa,2019 (69 reg),2 owners,"30,108 miles",1.2L,100PS,Manual,Petrol,"£12,500",N/A,Hatchback,Peter Vardy CARZ / Prestige & Performance / ORA Motherwell - See all 243 cars,Dealer locationMotherwell
83,Nissan Qashqai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
84,Nissan Qashqai,2016 (16 reg),2 owners,"38,650 miles",1.5L,110PS,Manual,Diesel,"£13,295",N/A,SUV,Barnetts Nissan Dundee - See all 51 cars,Dealer locationDundee
85,BMW 3 Series,2005 (55 reg),8 owners,"130,000 miles",2.0L,150PS,Automatic,Petrol,"£1,750",N/A,Saloon,,N/A
86,Volkswagen Golf Plus,2012 (12 reg),2 owners,"40,900 miles",1.6L,105PS,Automatic,Diesel,"£5,000",N/A,Hatchback,,N/A
87,Ford Fiesta,2013 (13 reg),Part service history,"83,789 miles",1.5L,74BHP,Manual,Diesel,"£4,995",N/A,Hatchback,Lanarkshire Car Sales Ltd - See all 71 cars,Dealer locationMotherwell
88,Audi A3,2009 (09 reg),Full service history,"149,310 miles",1.9L,105PS,Manual,Diesel,"£2,250",N/A,Hatchback,Autochoice Car Centre - See all 4 cars,Dealer locationGlasgow
89,Vauxhall Corsa,2011 (60 reg),3 owners,"60,272 miles",1.4L,99BHP,Manual,Petrol,"£2,999",N/A,Hatchback,WEST LONDON MOTORS LTD - See all 50 cars,Dealer locationHayes
90,Vauxhall Astra,2013 (63 reg),4 owners,"94,796 miles",1.6L,113BHP,Manual,Petrol,"£2,000",Cat N,Hatchback,Trade Cars Burnley - See all 19 cars,Dealer locationBurnley
91,Volkswagen Polo,2008 (58 reg),4 owners,"118,000 miles",1.4L,69BHP,Manual,Diesel,"£1,695",N/A,Hatchback,Money Talks Cars - See all 12 cars,Dealer locationGlasgow
92,Ford Fiesta,2007 (57 reg),2 owners,"80,000 miles",1.2L,78BHP,Manual,Petrol,"£1,150",N/A,Hatchback,Autopark UK - See all 168 cars,Dealer locationMeadowfield
93,MG ZT,2004 (54 reg),12 owners,"122,000 miles",2.5L,188BHP,Manual,Petrol,£995,N/A,Saloon,Esh Auto Dealz - See all 23 cars,Dealer locationDurham
94,Vauxhall Corsa,2009 (59 reg),3 owners,"36,000 miles",1.0L,59BHP,Manual,Petrol,"£2,995",N/A,Hatchback,Money Talks Cars - See all 12 cars,Dealer locationGlasgow
95,Ford Focus,2015 (64 reg),3 owners,"61,851 miles",1.5L,120PS,Manual,Diesel,"£8,400",N/A,Hatchback,Peter Vardy CARZ / Prestige & Performance / ORA Motherwell - See all 243 cars,Dealer locationMotherwell
96,Vauxhall Corsa,2019 (69 reg),2 owners,"30,108 miles",1.2L,100PS,Manual,Petrol,"£12,500",N/A,Hatchback,Peter Vardy CARZ / Prestige & Performance / ORA Motherwell - See all 243 cars,Dealer locationMotherwell
97,Volkswagen ID.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
98,Vauxhall Adam,2015 (15 reg),2 owners,"65,000 miles",1.4L,150PS,Manual,Petrol,"£7,499",N/A,Hatchback,Alex Scott Guidepost - See all 55 cars,Dealer locationChoppington
99,SKODA Octavia,2009 (09 reg),1 owner,"151,000 miles",2.0L,140PS,Manual,Diesel,"£1,599",N/A,Estate,F&G Car Centre - See all 13 cars,Dealer locationDurham
100,Mazda3,2012 (12 reg),3 owners,"84,930 miles",2.2L,150PS,Manual,Diesel,"£3,450",N/A,Hatchback,,N/A
101,Hyundai i10,2008 (58 reg),N/A,"55,000 miles",1.2L,78PS,Manual,Petrol,"£2,495",N/A,Hatchback,JMC CARS - See all 10 cars,Dealer locationGlasgow
102,Renault Megane,2010 (10 reg),3 owners,"78,000 miles",1.6L,100PS,Manual,Petrol,"£2,495",N/A,Hatchback,NSC - See all 28 cars,Dealer locationAirdrie
103,Audi A3,2009 (59 reg),3 owners,"148,020 miles",2.0L,138BHP,Automatic,Diesel,"£3,290",N/A,Hatchback,Alpha Motors - See all 67 cars,Dealer locationWigan
104,Toyota Urbancruiser,2010 (59 reg),2 owners,"79,950 miles",1.33L,101PS,Manual,Petrol,"£2,550",N/A,SUV,,N/A
105,Toyota Auris,2007 (07 reg),N/A,"110,991 miles",2.2L,177BHP,Manual,Diesel,"£2,250",N/A,Hatchback,CAR VILLAGE HQ - See all 33 cars,Dealer locationMotherwell
106,Saab 9-3,2004 (54 reg),2 owners,"46,500 miles",2.0L,210BHP,Manual,Petrol,"£3,695",N/A,Convertible,DLR CAR COMPANY - See all 16 cars,Dealer locationPort Glasgow
107,Mazda3,2010 (60 reg),4 owners,"93,800 miles",1.6L,105PS,Manual,Petrol,"£3,288",N/A,Hatchback,Glenfield Car Sales - See all 96 cars,Dealer locationKilmarnock
108,Vauxhall Corsa,2014 (14 reg),2 owners,"43,384 miles",1.2L,83BHP,Manual,Petrol,"£5,995",N/A,Hatchback,Simpson Motors - See all 73 cars,Dealer locationDunfermline
109,Nissan Qashqai,2019 (69 reg),N/A,"23,235 miles",1.3L,140PS,Manual,Petrol,"£14,695",N/A,SUV,Macklin Motors Nissan Glasgow Central - See all 33 cars,Dealer locationGlasgow
110,Vauxhall Adam,2015 (15 reg),2 owners,"65,000 miles",1.4L,150PS,Manual,Petrol,"£7,499",N/A,Hatchback,Alex Scott Guidepost - See all 55 cars,Dealer locationChoppington
111,SKODA Enyaq,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
112,Nissan Juke,2020 (69 reg),N/A,"24,480 miles",1.0L,117PS,Manual,Petrol,"£16,295",N/A,SUV,Western Nissan Edinburgh - See all 91 cars,Dealer locationNewbridge
113,Citroen Xsara Picasso,2008 (08 reg),4 owners,"97,000 miles",1.6L,110BHP,Manual,Petrol,£795,N/A,MPV,Esh Auto Dealz - See all 23 cars,Dealer locationDurham
114,Volkswagen Polo,2010 (10 reg),2 owners,"48,411 miles",1.2L,60PS,Manual,Petrol,"£4,995",N/A,Hatchback,Garrowhill Car Sales - See all 21 cars,Dealer locationGlasgow
115,SEAT Ibiza,2012 (12 reg),N/A,"57,000 miles",1.4L,85BHP,Manual,Petrol,"£5,295",N/A,Hatchback,Millennium Motors - See all 107 cars,Dealer locationEdinburgh
116,KIA RIO,2009 (59 reg),N/A,"52,000 miles",1.4L,95BHP,Manual,Petrol,"£2,390",N/A,Hatchback,JMC CARS - See all 10 cars,Dealer locationGlasgow
117,Citroen C1,2010 (10 reg),3 owners,"53,517 miles",1.0L,67BHP,Manual,Petrol,"£2,999",N/A,Hatchback,Kelvinside Motor Company - See all 12 cars,Dealer locationGlasgow
118,Ford Focus,2014 (19 reg),1 owner,"159,612 miles",1.6L,95PS,Manual,Diesel,"£2,495",N/A,Estate,All Motors Ltd - See all 5 cars,Dealer locationKirknewton
119,Volkswagen Polo,2006 (56 reg),6 owners,"118,000 miles",1.4L,79BHP,Manual,Petrol,"£1,350",N/A,Hatchback,,N/A
120,Hyundai i20,2009 (59 reg),1 owner,"117,619 miles",1.2L,76BHP,Manual,Petrol,"£2,500",N/A,Hatchback,JMC Sutton - See all 32 cars,Dealer locationSutton Coldfield
121,Suzuki Alto,2015 (64 reg),2 owners,"90,000 miles",1.0L,68PS,Manual,Petrol,"£2,495",N/A,Hatchback,Autoclick - See all 115 cars,Dealer locationWakefield
122,Vauxhall Corsa,2010 (60 reg),4 owners,"106,000 miles",1.3L,74BHP,Manual,Diesel,"£1,795",N/A,Hatchback,Esh Auto Dealz - See all 23 cars,Dealer locationDurham
123,Jeep Compass,2019 (19 reg),2 owners,"50,805 miles",1.4L,140PS,Manual,Petrol,"£12,950",N/A,SUV,Peter Vardy CARZ / Prestige & Performance / ORA Motherwell - See all 243 cars,Dealer locationMotherwell
124,Nissan Juke,2020 (69 reg),N/A,"24,480 miles",1.0L,117PS,Manual,Petrol,"£16,295",N/A,SUV,Western Nissan Edinburgh - See all 91 cars,Dealer locationNewbridge
125,SKODA Enyaq,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
126,Vauxhall Corsa,2014 (14 reg),2 owners,"85,000 miles",1.3L,95PS,Manual,Diesel,"£3,499",N/A,Hatchback,Alex Scott Cramlington - See all 40 cars,Dealer locationCramlington
127,Peugeot ION,2011 (11 reg),N/A,"61,000 miles",65PS,Automatic,Electric,2 owners,"£3,495",N/A,Hatchback,Kennedy Cars - See all 19 cars,Dealer locationGlasgow
128,Toyota Corolla,2005 (05 reg),2 owners,"92,762 miles",1.4L,92BHP,Manual,Petrol,"£2,099",N/A,Hatchback,Cheshire Motor Car Sales Limited - See all 35 cars,Dealer locationDukinfield
129,Hyundai i20,2011 (61 reg),2 owners,"115,000 miles",1.4L,74BHP,Manual,Diesel,"£1,990",N/A,Hatchback,SSR Cars - See all 25 cars,Dealer locationDunfermline
130,Suzuki Swift,2009 (09 reg),N/A,"71,500 miles",1.3L,91BHP,Manual,Petrol,"£1,750",N/A,Hatchback,Autopark UK - See all 168 cars,Dealer locationMeadowfield
131,Vauxhall Insignia,2011 (61 reg),3 owners,"106,000 miles",2.0L,160PS,Manual,Diesel,"£2,675",N/A,Hatchback,Braehead Motor Company - See all 26 cars,Dealer locationGlasgow
132,Volkswagen Polo,2011 (61 reg),2 owners,"75,100 miles",1.6L,90PS,Manual,Diesel,"£3,350",N/A,Hatchback,,N/A
133,Peugeot 308,2010 (59 reg),N/A,"120,000 miles",1.6L,90BHP,Manual,Diesel,"£2,000",N/A,Hatchback,JMC Sutton - See all 32 cars,Dealer locationSutton Coldfield
134,KIA Picanto,2015 (64 reg),1 owner,"87,796 miles",1.0L,68BHP,Manual,Petrol,"£3,995",N/A,Hatchback,JMC Used Cars Ltd - See all 24 cars,Dealer locationGlasgow
135,Ford KA,2010 (60 reg),N/A,"54,378 miles",1.2L,68BHP,Manual,Petrol,"£3,500",N/A,Hatchback,JMC Sutton - See all 32 cars,Dealer locationSutton Coldfield
136,Mercedes-Benz C Class,2008 (08 reg),2 owners,"167,897 miles",2.1L,136PS,Automatic,Diesel,"£1,999",N/A,Saloon,Revolve Collections Ltd - See all 19 cars,Dealer locationBirmingham
137,Ford Focus,2015 (64 reg),3 owners,"61,851 miles",1.5L,120PS,Manual,Diesel,"£8,400",N/A,Hatchback,Peter Vardy CARZ / Prestige & Performance / ORA Motherwell - See all 243 cars,Dealer locationMotherwell
138,Vauxhall Corsa,2014 (14 reg),2 owners,"85,000 miles",1.3L,95PS,Manual,Diesel,"£3,499",N/A,Hatchback,Alex Scott Cramlington - See all 40 cars,Dealer locationCramlington
139,Tesla Model 3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See all lease deals,N/A
140,Vauxhall Corsa,2014 (14 reg),2 owners,"85,000 miles",1.3L,95PS,Manual,Diesel,"£3,499",N/A,Hatchback,Alex Scott Cramlington - See all 40 cars,Dealer locationCramlington
141,Nissan Cube,2010 (60 reg),N/A,"120,000 miles",1.6L,108BHP,Manual,Petrol,"£2,490",N/A,Hatchback,One Oak Motor Company - See all 42 cars,Dealer locationNewcastle Upon Tyne
142,Volvo S40,2008 (08 reg),N/A,"109,000 miles",1.6L,109BHP,Manual,Diesel,"£1,050",N/A,Saloon,Autopark UK - See all 168 cars,Dealer locationMeadowfield
143,Citroen C3,2007 (07 reg),1 owner,"110,180 miles",1.4L,67BHP,Manual,Diesel,"£1,290",N/A,Hatchback,Jap Autos LTD - See all 16 cars,Dealer locationAccrington
144,Renault Clio,2013 (13 reg),N/A,"95,000 miles",1.2L,75PS,Manual,Petrol,"£4,475",N/A,Hatchback,Braehead Motor Company - See all 26 cars,Dealer locationGlasgow
145,Vauxhall Meriva,2012 (12 reg),2 owners,"69,000 miles",1.4L,100PS,Manual,Petrol,"£3,295",N/A,MPV,NSC - See all 28 cars,Dealer locationAirdrie
146,Ford Ecosport,2015 (64 reg),5 owners,"43,200 miles",1.5L,90PS,Manual,Diesel,"£6,988",N/A,SUV,Glenfield Car Sales - See all 96 cars,Dealer locationKilmarnock
147,Volvo S40,2010 (60 reg),N/A,"86,000 miles",1.6L,100BHP,Manual,Petrol,"£2,300",N/A,Saloon,Autopark UK - See all 168 cars,Dealer locationMeadowfield
